,auc,colsample_bytree,gamma,max_depth,min_child_weight,subsample
0,85.14003789210183,0.0,1.8225372391278318,4.6397143927409505,6.668239834246233,0.7478110186066881
1,83.79647074572792,0.0,2.2276213157607394,4.5002363652256125,2.590075973449734,0.9452378752622245
2,88.63118903780043,0.0,6.383057204582743,6.837470509008741,15.225863534612692,0.6905459726546918
3,89.5383837231463,0.0,6.60922106950941,9.519966691014769,18.354630384437932,0.8951376749471937
4,88.30970627356305,0.0,5.515152277953137,6.3579864394115875,16.04842499807447,0.6486744857058034
5,84.74964900676663,0.0,3.1401427045128782,2.511623971711374,1.8262099593647054,0.6049787523881692
6,88.5393537767795,0.0,3.8325805899934453,8.334792616398092,1.592780347710164,0.5533143977541971
7,83.37175739294953,0.0,1.9465490064340374,2.5969436942362183,11.647078825243847,0.7211954365467615
8,87.8732744618708,0.0,3.966097326298423,4.773668845414818,9.265919428923427,0.5337911047759374
9,87.91923165949072,0.0,0.9717721742397343,4.687161479829894,13.441169053034358,0.7580444004932287
10,84.76103114525021,0.0,0.8891025183882162,8.347568815272524,3.8726666157130545,0.8980790656426731
11,85.40439234481944,0.0,5.177955465503869,2.2533818741793548,3.7741013567476873,0.7146302816477693
12,87.99965180943688,0.0,0.6441858503857576,5.869908331470225,5.951356057297173,0.7516263910867853
13,85.27807434791754,0.0,2.193357384472505,2.368954142973609,11.434757266115048,0.7624040957393683
14,87.99957926973624,0.0,5.866064516220505,5.50785572572082,17.763125863773872,0.6329936043844505
15,83.86525816549735,0.0,4.32604850778276,6.599422119498437,15.184466259320416,0.754636507063311
16,87.26469275150338,0.0,6.7389849513369695,3.110085370689104,10.015495205059462,0.6729569586276414
17,88.14888575722544,0.0,6.286865667174029,5.000881877398846,10.539505555159558,0.7405579300153217
18,85.04826857626328,0.0,9.43683446359459,4.8718377692867545,1.9708730801920886,0.915857927640364
19,87.79299939132598,0.0,6.831200546218642,5.457739573749715,7.023640398839465,0.9108239938782888
20,86.7479199240839,0.0,4.728741012152817,3.887884814252475,10.495580513246171,0.90246569001412
21,89.0330787629475,0.0,7.408641119797673,9.326451344226584,3.6417572133407115,0.7366733617914435
22,88.18330254792401,0.0,5.204133973981015,5.6642748222015165,1.440565198857227,0.8770931428709177
23,84.9104167669583,0.0,1.0156277366562696,7.140106258433772,3.126693354433998,0.9281072952009226
24,87.40244564303478,0.0,2.606908975946793,4.442685496043593,18.65778844251931,0.5442295249943117
25,88.39013961254567,0.0,4.002572891005981,5.917218137623616,10.125551553731116,0.9186730330784734
26,88.57378375651457,0.0,9.834790796276614,8.646824250787192,19.81024029661123,0.557722633250087
27,86.54123453338178,0.0,5.036595087473005,3.4155563625335796,7.678262839967932,0.5422893615426667
28,85.3468287950958,0.0,3.7810194640064676,2.823227993255197,12.650625978168922,0.666916763806936
29,86.50675839201905,0.0,1.4798666804343545,3.2239780932540745,8.236092472898282,0.6597066346904513
30,86.95455915315836,0.0,0.5157857359113542,9.191877382960332,5.0025393570609475,0.9900959242788454
31,86.83963648377649,0.0,3.4675200779816806,8.102557211463314,7.34470388567118,0.6656048848561829
32,88.37857282755138,0.0,1.6048853389007145,7.024614189849509,13.660126143510729,0.8124503329629215
33,85.34695409094238,0.0,1.747448891874491,2.9265064025031244,14.408086631016944,0.5709698762041308
34,84.49703279651756,0.0,8.104994721203092,2.875377017566087,8.050403551079627,0.9800052028448774
35,87.00054272885123,0.0,9.28631167618967,4.7270134401280375,18.95160983800492,0.7774312942998001
