,auc,colsample_bytree,gamma,max_depth,min_child_weight,subsample
0,88.28662545972034,0.0,6.112162082783029,5.263214620294057,17.130345511775467,0.9472352450688859
1,86.31134962750863,0.0,3.8179644715994208,6.24834790520922,3.408605200509041,0.7521528271264004
2,88.87234397534705,0.0,1.6858468480906819,7.1647332824463135,6.051105362601115,0.6595159647319064
3,80.94854231471545,0.0,7.762861780972182,2.8350950722069754,4.274057731986221,0.8446441789429571
4,88.89531268237964,0.0,1.594902217652987,8.238295132531661,7.579683113566579,0.5355585753708054
5,81.5341685070868,0.0,3.2834398980571606,5.371519801749149,11.676951203906771,1.0
6,88.28671778297573,0.0,4.217127057861981,8.174407710810334,6.773644513926197,0.5
7,84.58878232880137,0.0,2.3213227130388336,8.27610177457095,6.351610658317501,0.5
8,87.74699603207837,0.0,3.4913879776838903,5.5739633474585855,6.447872545235378,0.7726256182246615
9,88.40153494006572,0.0,1.4198075215550077,7.300319801662666,7.724826786601796,0.8672138508499255
10,88.65415115031479,0.0,5.848223627035909,6.01830097542176,15.259163770104985,0.645327360087807
11,88.09150025949431,0.0,3.3832738517033736,7.81466872539341,8.498813816855403,0.5
12,87.88477530168272,0.0,5.099733337714059,6.0800304581116835,5.168443186634504,0.5
13,87.88477530168272,0.0,2.3064393841959436,6.515968194022718,5.66780134942846,0.5
14,88.60826649239553,0.0,4.5507575960179585,6.880398943806559,6.852204361313975,1.0
15,86.4951388508788,0.0,1.4034375036224571,6.911867247431861,6.936224128294932,0.5804664800845185
16,88.4819616845301,0.0,1.661227330501664,7.968660449658096,6.896554839024425,1.0
17,88.55075569881781,0.0,5.601025121323968,5.3006713001086965,15.965189059090076,0.9865800951119771
18,88.28671778297573,0.0,1.7063976615785246,8.116750046444585,8.085761353574634,0.5
19,88.60826649239553,0.0,3.832777832078155,6.056801637885568,5.1521037954187845,1.0
20,88.37855304399665,0.0,3.9862844153894157,7.193209673794186,7.117166395642329,0.6107225981443638
21,86.69046848117034,0.0,6.162914382042989,5.720676919796689,16.268986434200777,0.8244608458985866
22,88.0225413822506,0.0,5.120437124224706,6.0320310825583165,14.199212070818065,0.5061504034047366
23,87.7469828430419,0.0,5.523379133086022,4.985825896770507,17.158225796766928,0.7355220065414261
24,86.42625251333577,0.0,5.5316854170592835,5.831047399225092,14.526350562236809,0.919982805298206
25,87.78142601181342,0.0,5.463058788694336,5.851523877646687,15.340625097640498,0.5875217500675859
26,88.7345976783339,0.0,1.9916495611471057,7.752376536194751,7.70412065711707,0.8922981284525401
27,88.01108670406637,0.0,5.425818034935087,4.89038409991965,5.00072169860979,0.8718326254871682
28,88.0799664470912,0.0,5.3628566267952245,5.913882701009848,15.28586616151579,0.5
29,87.7010124563855,0.0,5.953878573837164,4.704528911346868,16.847493686911132,1.0
30,88.27519056509085,0.0,1.4883025363781124,7.730513071008224,7.180189250961853,0.6004407943488184
31,88.60826649239553,0.0,1.7726313823966424,6.943362959591054,5.68618968262269,1.0
32,89.09056317845229,0.0,1.321019361579219,8.235351642871906,7.929439318525087,1.0
33,88.68866685878697,0.0,1.5756571826350398,8.226876746050316,7.765200939436182,0.888722964057155
34,88.63114287617276,0.0,1.4731373304570339,7.866873299200998,8.730013774597474,0.5684849279108822
35,89.19390587380335,0.0,1.0479616364070725,8.186424057737694,7.999387138187981,0.6744678296416978
36,88.41303577987762,0.0,2.079652195869983,7.139424234036497,6.293217481519005,1.0
37,88.48192871193892,0.0,2.3345374690541276,7.116225016311801,8.758598433035157,0.9420681660532106
38,89.02167684090922,0.0,1.224985394383219,7.83449259064396,8.109860389321847,1.0
39,88.52781996437642,0.0,4.315157546827658,6.015475167778742,5.364338235157469,0.5
40,89.03300622324686,0.0,1.4219162694793586,8.281841720477974,8.118218677636884,0.5443907440070449
41,89.23983009883204,0.0,0.9061556615563506,8.307384774339372,7.644516213042511,1.0
42,89.07907552767685,0.0,1.0285221113688088,8.287014998753108,7.92757617140772,0.8805962369511715
43,88.10283623635019,0.0,1.052187135334339,8.204964485924434,7.392906254367608,1.0
44,88.89528630430668,0.0,2.0052996032360637,7.5707579819026645,8.280949926267263,0.5
45,88.42449705258008,0.0,0.8698556833822854,8.176692983935196,7.437494704086137,1.0
46,88.18337508762465,0.0,4.578808169029937,6.288522486761453,6.100607795038798,0.9281381686375508
47,88.25228120872242,0.0,4.3081148700668646,5.909281187428293,4.443077082170388,0.6559104839288817
48,88.66561242301725,0.0,2.2141426573414655,6.864485852072074,5.434539750081377,0.5359999017491153
49,89.03302600680159,0.0,1.2778810342700042,8.04650124448986,8.007049985225027,0.5
50,88.2063503891755,0.0,2.510157720151099,7.767851055700596,7.790400376008355,0.5
51,88.53941972196193,0.0,1.8619353771496707,7.626947399743405,8.306457392643228,1.0
52,88.73451194959678,0.0,3.40189895390259,6.873121835753915,9.46014745341276,0.525526669032753
53,89.51541501611372,0.0,0.9405663103027323,8.255746858795511,7.943635768635123,1.0
54,87.45969265588286,0.0,0.8973723045180484,8.264147034446538,8.04815030183559,1.0
55,88.87227803016465,0.0,2.3423166364561756,7.7785350543504705,9.049917365788184,0.5
56,89.51538863804075,0.0,1.0068138299410334,8.004667627524809,7.738162865522507,1.0
57,88.309732651636,0.0,5.822204185748748,5.195350880279229,16.676520521189957,0.7904395474592458
58,88.83792059013025,0.0,3.942160653300344,7.663243741814064,6.709545971995414,0.707267202373858
59,88.18336189858819,0.0,5.477920422784196,5.825701126603353,15.054021215198858,0.7584520954857391
60,89.0789832044215,0.0,1.164601834247353,8.234557068362555,7.8340234876138215,0.9509708810033132
61,88.45892043779688,0.0,3.0429348321482608,6.282144239273073,5.909628142600286,0.7404048684599024
62,88.66557945042605,0.0,1.7168895002804674,7.923367370068107,8.55469271336728,0.5
63,88.998609216103,0.0,2.957306413297748,7.222829440347605,8.965049927260717,0.6204869161596523
64,88.19484295484536,0.0,4.952656672937021,5.556347770024553,5.21740177936627,0.72508234912667
65,88.67713304638386,0.0,3.6388730225123984,6.4803195434583944,4.489889076323065,0.7078449092439976
66,85.84063291548267,0.0,5.7423241642599985,5.093936754051247,17.004034784835817,1.0
67,87.60917060084633,0.0,6.072617237200916,4.93670727101895,17.18755612389517,0.7782106502551556
68,88.33263541348619,0.0,5.725460682066177,5.447784621249699,15.635529750098767,0.5640944756689443
69,88.33268157511387,0.0,4.375665509214864,7.13090455726996,6.538926236167419,0.6825890789049818
70,88.33266838607739,0.0,3.8803396829487733,7.95433566782361,7.232051778543557,0.6492937311923919
71,88.12600937344823,0.0,3.8735248192977796,6.211934277088669,6.689126519316741,0.8396406298689766
72,88.66571134079084,0.0,2.846980539087002,7.127692426041961,9.252858613721953,0.5938508267498342
73,88.5508216440002,0.0,2.112886486933403,6.791857822106239,5.83930770452104,0.7311211381760564
74,88.13745745711421,0.0,3.8250702698924224,6.129671219910804,5.533827308139112,0.6526500652834121
75,88.53934058774303,0.0,2.001156422885965,8.205399184347577,7.826021427538507,0.5
76,88.36711155484892,0.0,3.3362610169815463,7.188236014465421,8.445749489999423,0.6609277002964917
77,88.81483318176932,0.0,2.1068055102581917,7.434957584578071,8.914794758165408,0.557062707097481
78,88.5852582182535,0.0,4.715558613910241,6.206394974048061,5.193696310368674,0.7210577814606728
79,88.63122201039164,0.0,2.737509603735484,7.538500780897321,8.776236702667465,0.6353066842243384
80,88.24078036891055,0.0,2.0942954904261253,7.1147827449644705,7.725320566027746,0.7886580576746842
81,89.4235665660563,0.0,0.9020637610147894,8.163323300750873,7.824925986145548,1.0
82,88.40154153458396,0.0,1.2556634473878778,7.533286495135851,7.193041643426074,1.0
83,88.75749384566586,0.0,2.053582506550148,7.346268699064788,5.766068385780969,0.7661868263512612
84,88.58516589499811,0.0,3.735571198131809,6.162811064249448,4.139731900621709,0.7706219306716451
85,88.40152175102925,0.0,2.694698128518054,6.594255537354327,5.236849537618137,0.7164757925912746
86,88.2522746142042,0.0,3.9397193150738774,7.849106244207263,6.73099222234478,0.5764908682324555
87,88.57377716199633,0.0,4.301364688897828,7.515980153929777,7.054050314530763,0.6577876505877703
88,88.29821202826939,0.0,5.651155415452374,5.7367424528384525,15.718441760580168,0.7355240285406957
89,88.48187595579302,0.0,5.4301333411022625,6.027017574587125,14.67985702763298,0.5
90,88.35561730955526,0.0,1.5474743814164098,7.6950864026381804,7.719331963606003,1.0
91,88.86087610812636,0.0,1.6183972170951646,7.303498855116633,8.106425433288653,0.7491350189462563
92,89.05608044257131,0.0,3.181467024893339,7.0438657402525715,9.308264184792103,0.721889356399694
93,88.5048644463803,0.0,1.0874305081600304,8.228198460338435,7.131423681054568,1.0
94,89.4694578184938,0.0,1.0079276804978503,8.312609116524712,7.86067015198414,1.0
95,89.17095695032546,0.0,1.4169657648796374,8.044188017077929,8.195604649753795,0.7790715439003566
